representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
highlighting,48,syntax highlighting,50,108,"['highlighting', 'syntax highlighting', 'highlight', 'high contrast']"
date picker,8,date,28,63,"['date', 'calendar', 'ext calendar', 'datepicker', 'date picker', 'date selection', 'dates']"
console,40,console,40,46,"['console', 'tty', 'console api']"
preview,23,preview,23,30,"['preview', 'preview window', 'image preview', 'ui preview']"
task,22,task,22,67,"['task', 'tasks', 'project', 'background tasks', 'task failure', 'assignment', 'task dependency', 'task management']"
session,28,session,28,45,"['session', 'session management']"
kernel,28,kernel,28,30,"['kernel', 'kernel generation']"
remote access,5,ssh,41,61,"['ssh', 'remote', 'remote ssh', 'remote access', 'remote desktop']"
mathematical operations,2,math,181,240,"['math', 'bcmath', 'arithmetic', 'integer arithmetic', 'opmath', 'mathematics', 'math operations', 'math operation', 'multiplication', 'calculation', 'formula', 'interval arithmetic', 'mathematical operations']"
slice,11,slices,18,39,"['slices', 'slice', 'pie', 'layercake', 'slicing']"
pprof,25,pprof,25,37,"['pprof', 'ppr', 'cmd/pprof', 'pr']"
driver 115,2,driver,45,106,"['driver', 'driver upgrade', 'driver update', 'driver issue', 'driver 115', 'driver feijipan', 'java driver', 'drivers', 'web driver', '115 driver']"
go.work,2,go,167,173,"['go', 'go.work', 'go work']"
runner,9,test runner,19,31,"['test runner', 'runner', 'walker']"
feature detection,3,change detection,37,53,"['change detection', 'detection', 'class detection', 'feature detection', 'anomaly detection']"
device type,2,device,30,73,"['device', 'devicemesh', 'device mesh', 'device behavior', 'device support', 'device management', 'device properties', 'device specific', 'device agnostic', 'device compatibility', 'device mismatch', 'custom device', 'device type', 'device mode']"
dtype issue,3,dtype,34,80,"['dtensor', 'dtype', 'dtype conversion', 'dsd', 'dtype mismatch', 'dtype mapping', 'dtype issue']"
cloud,5,azure,25,37,"['azure', 'cloud', 'cloud foundry', 'cloud native']"
routing datasource,3,datasource,14,17,"['datasource', 'routing datasource']"
stats,23,statistics,50,75,"['stats', 'statistics', 'request stats']"
desktop app,7,desktop,48,62,"['desktop', 'desktop integration', 'desktop app', 'desktop application']"
undefinedbehaviorsanitizer,11,unsupported operation,14,25,"['undefinedbehaviorsanitizer', 'unsupported operation']"
explorer,21,explorer,21,24,"['explorer', 'test explorer']"
visual appearance,2,display,29,70,"['display', 'visual', 'appearance', 'screen', 'graphics', 'visualization', 'vision', 'visual appearance']"
icon,18,icon,18,32,"['icon', 'icons', 'iconography', 'tray icon', 'iconv']"
text display,7,text,19,63,"['text', 'text display', 'gettext', 'text rendering', 'text objects', 'ui text', 'virtual text', 'text component', 'text layout', 'text object', 'text field mapper', 'text field']"
workers,5,worker,21,28,"['worker', 'workers', 'people']"
stability,36,stability,36,163,"['unstable', 'unstable features', 'stability', 'stabilization', 'unstable feature', 'reliability', 'numerical stability', 'unstable behavior', 'robustness']"
dwarf,9,elf,27,40,"['elf', 'dwarf', 'hermit']"
hash function,3,hashing,20,55,"['hash', 'hash join', 'hashing', 'hash aggregation', 'hash mismatch', 'hash table', 'hash function', 'equals hashcode']"
reproducible,38,reproducible,38,68,"['reproducibility', 'reproducible', 'reproducible issue']"
string handling,7,string,23,63,"['string', 'string handling', 'strings', 'stringer', 'string manipulation', 'string processing', 'string comparison']"
webgpu,29,webgpu,29,31,"['webgpu', 'webgl']"
coroutines,33,coroutines,33,82,"['coroutines', 'goroutine', 'goroutines', 'a coroutines', 'spring coroutines', 'coroutine', 'goroutine leak']"
transform,15,transformers,23,74,"['transformers', 'transformer', 'transform', 'transmute', 'transforms', 'css transformer', 'transform plugin']"
custom ops,29,custom ops,29,58,"['custom ops', 'custom op', 'higher order ops', 'core ops', 'ops', 'operation']"
complex numbers,45,complex numbers,45,55,"['complex numbers', 'complex']"
p2p network,2,p2p,25,32,"['p2p', 'i2p', 'p2p network', 'p2p networking']"
code actions,4,actions,22,73,"['actions', 'server actions', 'code action', 'action', 'server action', 'code actions', 'action sheet']"
bean creation,3,bean definition,36,220,"['bean definition', 'bean', 'bean lifecycle', 'spring beans', 'beans', 'beanfactory', 'bean post processing', 'scoped beans', 'factory bean', 'bean factory', 'conditional on missing bean', 'bean override', 'bean validation', 'beanutils', 'bean management', 'bean post processor', 'conditional beans', 'bean registration', 'bean discovery', 'spring bean', 'container bean', 'bean resolution', 'bean injection', 'bean creation', 'bean overriding']"
proxying,4,proxy,41,61,"['proxy', 'tunnel', 'code tunnel', 'tor', 'cdn', 'proxying', 'proxies', 'http proxy']"
self update,3,update,31,52,"['update', 'select for update', 'auto update', 'update guide', 'self update', 'test update', 'patch release', 'sql update']"
multi diff,2,diff,22,41,"['diff', 'diff editor', 'apidiff', 'multi diff', 'autodiff', 'diff mode']"
esm,23,esm,23,61,"['esm', 'eslint', 'esbuild', 'etcd', 'es', 'domain: esm']"
dev mode,4,next dev,26,81,"['next dev', 'remote development', 'dev server', 'developer experience', 'devcontainer', 'dev services', 'dev experience', 'dev settings', 'contributor experience', 'dev mode', 'development mode', 'production mode']"
fetch api,7,fetch,21,30,"['fetch', 'fetch api', 'native fetch']"
dashboard,18,dashboard,18,20,"['dashboard', 'alpine']"
v8 compatibility,2,v8,21,26,"['v8', 'v8 api', 'v8 compatibility']"
spelling,2,typo,70,106,"['typo', 'typos', 'miscompilation', 'autocorrect', 'spelling', 'spell checking', 'correctness', 'spell check', 'correction']"
checkpointing,22,checkpointing,22,52,"['checkpoint', 'checkpointing', 'gradient checkpointing', 'distributed checkpointing', 'activation checkpointing', 'distributed checkpoint']"
traceback,2,backport,141,171,"['backport', 'logback', 'traceback', 'backtrace', 'backoff']"
bom,26,bom,26,37,"['bomr', 'bom', 'bom conflict']"
graceful shutdown,4,shutdown,40,46,"['shutdown', 'graceful shutdown', 'node shutdown']"
npe,18,npe,18,23,"['npe', 'ty']"
autocast,21,hazelcast,23,49,"['hazelcast', 'autocast', 'multicast', 'autocasting']"
ci cd,18,ci cd,18,41,"['ci cd', 'ci/cd', 'cds', 'cdp', 'cd']"
php8,4,php,120,222,"['php core', 'phpdbg', 'php8', 'php', 'php 8.4', 'php internal', 'php compiler', 'php src', 'php 8 4']"
ubsan,14,ubsan,14,29,"['ubsan', 'uaf', 'ub', 'ubsan error']"
color,20,color,20,54,"['color', 'coloring', 'colors', 'colorscheme', 'color scheme', 'color mix', 'color support', 'coloring issue']"
boot starter,2,startup,27,75,"['startup', 'boot', 'spring boot starter', 'boot starter', 'starter', 'init', 'application startup', 'auto startup']"
browser,20,browser,20,57,"['browser', 'firefox', 'chrome', 'safari', 'selenium', 'browser compatibility', 'browser interaction']"
command palette,26,command palette,26,26,['command palette']
ordering,5,sorting,33,73,"['sorting', 'sort', 'rank eval', 'ranking', 'ordering', 'reorder', 'deterministic order', 'sort order', 'order', 'test order', 'order dependency']"
adoc,5,swc,22,38,"['swc', 'adoc', 'jsdoc', 'alloc']"
redirects,3,redirect,35,46,"['redirect', 'permalink', 'redirects', 'permalinks', 'redirect issue']"
vet,21,vet,21,26,"['vet', 'cat', 'go vet']"
vscode,93,vscode,93,166,"['vscode', 'vscode extension', 'vscode ui', 'vscode web', 'vscode dev', 'vscode features', 'vscode api', 'vscode extensions', 'vscode internal', 'vscode insiders', 'vscode server', 'vscode insider', 'vscode configuration', 'vscode feature', 'visual studio code', 'vscode ide', 'vscode marketplace']"
path handling,9,path,25,111,"['path', 'path handling', 'gopath', 'rpath', 'path matching', 'objectpath', 'gopathwalk', 'path mapping', 'path resolution', 'path issue', 'relative paths', 'path variable', 'path management', 'path alias', 'relative path', 'include path', 'path issues', 'path processing']"
new architecture,34,architecture,42,82,"['architecture', 'new architecture', 'newarchitecture', 'software architecture']"
env variable,4,environment variable,35,84,"['environment variables', 'env', 'env var', 'go env', 'env file', 'environment variable', 'env variable']"
ffi,28,ffi,28,60,"['ffi', 'fft', 'cfi', 'c ffi', 'a ffi', 'futex', 'ftplugin']"
edition,8,edition 2024,9,26,"['edition 2024', 'edition', 'edition 2015', 'edition 2018', 'edition migration', 'edition compatibility']"
renaming,8,rename,14,42,"['naming', 'rename', 'naming conflict', 'renaming', 'naming convention', 'name error']"
target feature,14,target,17,52,"['target', 'target support', 'target feature', 'target features', 'target specs', 'target issue', 'target triple']"
generator,21,generator,21,39,"['generator', 'factorybean', 'builder', 'factory', 'generators']"
scope,17,scope,17,21,"['scope', 'scopes', 'scope restart']"
comptime,22,comptime,22,24,"['comptime', 'cumsum']"
signal,27,signal,27,50,"['signals', 'signal', 'signal handling', 'interference']"
zone js,9,zone.js,12,38,"['zone.js', 'zoneless', 'zone', 'zone js', 'zonejs']"
ssg,3,linalg,12,21,"['linalg', 'ssg', 'wcag', 'etag']"
numerical precision,4,accuracy,29,93,"['accuracy', 'mixed precision', 'numerical accuracy', 'precision', 'data accuracy', 'numerical', 'numerical computation', 'accuracy issue', 'float precision', 'math accuracy', 'numerical issues', 'numerical computing', 'numerical issue', 'numerical precision']"
batching,2,spring batch,29,56,"['batch', 'spring batch', 'batchnorm', 'batch norm', 'batch mode', 'nn.batchnorm2d', 'batch processing', 'batching']"
spring rest docs,3,rest template,23,48,"['rest template', 'resttemplate', 'spring rest docs', 'spring restdocs', 'rest docs']"
ml,17,ml,17,20,"['ml', 'ml plugin']"
multi cluster,18,cluster,19,89,"['cluster', 'multi cluster', 'mixed cluster', 'cluster management', 'cross cluster', 'multi node', 'cluster level', 'multinode', 'multicluster']"
date time,15,datetime,43,135,"['datetime', 'timezone', 'date format', 'area datetime', 'date time', 'v date input', 'date functions', 'date parsing', 'time zone', 'date handling', 'date format issue', 'datetime formatting']"
gd,18,gd,18,32,"['gd', 'xxd', 'lld', 'gdt', 'gd extension', 'gd library']"
foreign key,20,foreign key,20,25,"['foreign key', 'primary key']"
profile management,9,profile,25,70,"['settings sync', 'profile', 'profiles', 'spring profiles', 'profile manager', 'profile sync', 'roaming profiles', 'profile management']"
popup menu,3,menu,20,53,"['menu', 'popup', 'vmenu', 'context menu', 'dropdown', 'v dialog', 'help menu', 'dropdown menu', 'popup menu', 'v menu']"
angular,175,angular,175,235,"['angular', 'angular cli', 'angular.dev', 'angular compiler', 'angular core', 'angular dev', 'ngfor', 'ngmodel', 'domain: angular', 'domain:angular', 'angular component', 'domain: angular cli', 'angular tutorial', 'angular integration']"
select,4,selection,16,43,"['selection', 'select', 'preferences', 'options', 'option', 'multi select', 'v select']"
help wanted,5,help,14,19,"['help', 'help wanted']"
view,18,view,18,28,"['view', 'views', 'listing view', 'list view', 'output view', 'view operation']"
autoload,14,loader,20,75,"['loader', 'image loading', 'autoload', 'loading', 'boot loader', 'lazy loading', 'async load', 'file loading', 'autoloader', 'preload', 'load']"
qt,9,quic,22,36,"['quic', 'qt', 'ql', 'qt client']"
race,5,race detector,13,25,"['race detector', 'race', 'racing', 'racing condition']"
govulncheck,12,pikpak,14,26,"['govulncheck', 'pikpak']"
specification,8,spec,22,69,"['spec', 'spec compliance', 'requirements', 'specification', 'require', 'standard compliance']"
wiki,11,wiki,11,17,"['wiki', 'readme']"
download issue,11,download,31,51,"['download', 'download issue', 'download failure', 'offline download']"
context management,7,context,19,49,"['context', 'application context', 'context management', 'context manager', 'context propagation', 'context packages', 'context cancellation']"
fabric,22,fabric,22,35,"['fabric', 'fiber', 'yarn', 'material']"
web streams,6,stream,29,119,"['streams', 'data streams', 'stream', 'streaming', 'webstreams', 'web streams', 'data stream', 'multi stream', 'stream wrappers', 'stream wrapper', 'custom stream wrapper', 'php stream']"
productivity,14,development,37,97,"['collaboration', 'management', 'efficiency', 'organization', 'production', 'communication', 'coordination', 'development', 'productivity', 'team management']"
websocket,27,websocket,27,48,"['websocket', 'websockets', 'webhooks', 'spring websocket', 'webhook']"
coherence,30,coherence,30,48,"['coherence', 'clarity', 'soundness', 'well formedness', 'trait coherence']"
transport,11,cargo,24,41,"['cargo', 'transport', 'fleet', 'marshalling']"
recursion,30,recursion,30,89,"['recursion', 'loop', 'for loop', 'foreach', 'recursion limit', 'while loop', 'recursive functions', 'iteration', 'infinite loop', 'recursive error', 'loops', 'recursion error', 'infinite recursion']"
derive,12,derive,12,25,"['derive', 'derived values', 'derives', 'differentiation', 'deriving', 'derivation']"
simd,18,simd,18,20,"['simd', 'portable simd']"
cursor movement,5,cursor,19,56,"['cursor', 'mouse', 'cursor position', 'cursor movement', 'mouse events', 'mouse interaction', 'cursor behavior', 'mouse wheel']"
typing,42,typing,42,65,"['typing', 'typeck', 'never type', 'area: typing', 'type', 'type punning', 'type juggling']"
injector,8,injection,12,22,"['injection', 'injector', 'fault injection']"
learningrate,2,distributed training,63,97,"['training', 'distributed training', 'distribtued training', 'learningrate', 'learning rate', 'federated learning', 'learning rate scheduler']"
code snippet,2,shortcode,15,52,"['shortcode', 'snippets', 'shortcodes', 'example code', 'snippet', 'code snippet', 'code sample']"
content issue,4,content,46,84,"['content', 'content model', 'content negotiation', 'content type', 'website content', 'content issue', 'missing content', 'content update', 'content error', 'content missing']"
deployment,39,deployment,39,65,"['deployment', 'launch', 'launcher', 'deploy', 'manifest']"
infinispan,51,infinispan,51,51,['infinispan']
zipkin,18,zipkin,18,30,"['zipkin', 'zip']"
pd,9,pdo,24,44,"['pdo', 'pd', 'pdb', 'pd api', 'pdms']"
fuzzy finder,4,fuzzy,14,39,"['fuzzy', 'fuzzy matching', 'fuzzy search', 'fuzzy finder']"
status,3,status bar,16,40,"['status bar', 'status change', 'status check', 'progress', 'status', 'status page', 'job status', 'progress indicator', 'statusline']"
hang,22,hang,22,22,['hang']
tokenization,2,semantic tokens,18,41,"['semantic tokens', 'semantic token', 'token', 'tokenizer', 'tokens', 'tokenization', 'access token']"
perf,8,perf,8,11,"['perf', 'perf hooks']"
semantic,2,semantics,39,72,"['semantic analysis', 'semantics', 'language semantics', 'semantic change', 'move semantics', 'abstraction', 'semantic']"
artemis,6,hermes,16,25,"['hermes', 'artemis', 'cassandra']"
util,10,util,10,20,"['util', 'utils']"
consistency issue,2,consistency,37,53,"['consistency', 'inconsistency', 'consistency issue', 'command consistency', 'code consistency', 'op consistency']"
floating point,39,floating point,39,76,"['float', 'floating point', 'floatingpoint', 'float types', 'float8', 'float16', 'floating point exception', 'floating point issue', 'float arithmetic']"
effects,15,effects,15,26,"['effects', 'effect', 'side effects']"
aotautograd,7,aotautograd,7,9,"['aotautograd', 'gradscaler']"
symbolic variables,2,symbolic computation,14,48,"['symbolic execution', 'symbolic shapes', 'symbolic computation', 'symbolic conversion', 'symbolic', 'symbolic variables', 'symbolic function']"
oom,20,oom,20,22,"['oom', 'oop']"
bfloat16,18,bfloat16,18,24,"['bfloat16', 'bf16']"
initializers,2,initialization,20,49,"['initialization', 'constructor', 'instantiation', 'constructor injection', 'setter injection', 'lazy initialization', 'instantiation service', 'initializers', 'type instantiation']"
motion,2,animation,32,50,"['animation', 'animations', 'keyframes', 'activity', 'motion', 'movement']"
yaml test,5,yaml,27,32,"['yaml', 'yaml test']"
composer,4,compose,14,23,"['compose', 'poetry', 'composer', 'playwright']"
data loading,5,data source,9,27,"['data source', 'data fetching', 'dataloader', 'data loading', 'site data', 'data']"
flyway,12,flyway,12,12,['flyway']
jar,12,jar,12,20,"['jar', 'jarmode', 'uber jar']"
wasi,8,uri,24,53,"['uri', 'wasi', 'mpi', 'luci', 'spi', 'ini', 'sapi']"
clone,4,replication,18,28,"['replication', 'clone', 'cloning', 'structured clone']"
evaluation context,2,expression,22,47,"['expression', 'eval', 'eval context', 'evaluation', 'expression evaluation', 'evaluation mode', 'evaluation context']"
hdfs,2,lfs,17,22,"['lfs', 'hdfs', 'ipfs']"
file upload,4,upload,21,47,"['upload', 'multipart', 'upload error', 'file upload', 'multipart upload', 'upload issue']"
precondition,2,precompilation,23,32,"['precompilation', 'predeclared', 'predicate', 'precondition']"
pyproject toml,12,pyproject toml,12,15,"['pyproject toml', 'pyproject']"
region inference,6,segmentationfault,6,18,"['segmentationfault', 'shape inference', 'region inference']"
fpm,11,php fpm,16,58,"['php fpm', 'fips', 'fpm', 'fp8', 'fpu', 'fips140', 'vfp', 'fp32']"
sanitizer,25,sanitizer,25,60,"['soap', 'sanitizers', 'sanitizer', 'sanitizer issue', 'sanitization', 'sanitizer error']"
dumpling,7,dumpling,7,10,"['dumpling', 'pickle']"
dark mode,8,visual mode,14,33,"['visual mode', 'dark mode', 'normal mode', 'less mode', 'vi mode', 'light dark mode']"
dialog,8,dialog,8,15,"['dialog', 'modal']"
extension host,7,extension host,7,19,"['extension host', 'extensionhost', 'conhost', 'host directive', 'domain: extension']"
electron,16,electron,16,16,['electron']
window management,24,window management,24,46,"['window management', 'window', 'window behavior', 'multi window', 'floating window', 'floating windows', 'multiple window support', 'window functions']"
registration,2,registry,25,44,"['registry', 'meta registration', 'registration', 'package registry', 'register', 'register management', 'private registries', 'register class', 'python registration', 'private registry']"
state dict,7,state management,21,44,"['state management', 'state', 'derived state', 'dict', 'state dict', 'load state dict', 'state dictionary']"
open source,2,wsl,15,17,"['wsl', 'open source']"
indentation,24,alignment,45,88,"['indentation', 'alignment', 'whitespace', 'padding', 'spacing', 'alignment issue', 'indent']"
hmr,9,hmr,9,19,"['hmr', 'hir', 'hdf5', 'h2']"
deadlock,39,deadlock,39,41,"['deadlock', 'stuck']"
playground,8,playground,8,14,"['playground', 'trampoline', 'go playground']"
guides,8,tutorial,18,49,"['tutorial', 'getting started', 'guides', 'instruction', 'guidelines', 'style guide', 'user guide', 'beginner']"
stacktrace,6,stack trace,9,22,"['stack', 'stacktrace', 'call stack', 'stack trace']"
site generation,2,code generation,42,72,"['code generation', 'css generation', 'content generation', 'text generation', 'static site generation', 'html generation', 'site generation', 'site authoring']"
ipv4,3,ipv6,14,22,"['ipv6', 'ipv4', 'geoip', 'netip']"
codec,4,decoder,8,24,"['decoder', 'codec', 'encoder', 'decode', 'commons codec', 'codec issue']"
linking issue,5,broken link,30,113,"['autolinking', 'link issue', 'dynamic linking', 'symlink', 'deep linking', 'link broken', 'static linking', 'intra doc links', 'symbolic links', 'broken link', 'linking issue', 'linking error', 'file not found', 'autolink', 'symbolic link']"
text processing,12,image processing,27,76,"['image processing', 'ocr', 'content processing', 'data retrieval', 'text processing', 'text manipulation', 'data processing']"
cfg,8,cfg,8,12,"['cfg', 'cfg attr', 'f check cfg']"
lang,9,lang item,29,55,"['lang', 'lang items', 'go lang', 't lang', 'lang team', 'lang item', 'lang attribute']"
future,9,future,9,15,"['future', 'futures', 'future compat']"
form,12,forms,13,31,"['forms', 'form', 'formdata', 'form data']"
directives,7,directive,19,28,"['directive', 'directives', 'source directive']"
defer block,2,defer,15,20,"['defer', 'deferred content', 'defer block']"
backpropagation,18,backpropagation,18,39,"['backpropagation', 'activation function', 'convolution']"
rtti,6,ir,7,13,"['ir', 'rtti']"
pypy,3,pypi,8,29,"['sympy', 'pypi', 'mypy', 'pyghidra', 'pyright', 'pytree', 'pypy']"
priority queue,2,priority medium,5,21,"['priority medium', 'priority high', 'priority: medium', 'message queue', 'queue management', 'priority queue', 'high priority']"
sparse tensor,7,sparse,10,24,"['sparse', 'sparse tensor', 'sparse matrix', 'sparse tensors']"
collective,5,consensus,6,20,"['collective', 'gather', 'consensus', 'collective operations', 'collective ops']"
transition,13,transition,13,24,"['transitions', 'transition', 'view transition', 'css transitions']"
resource handling,9,resource management,30,83,"['resource loading', 'resource handling', 'resource resolution', 'resource control', 'resource', 'resources', 'resource loader', 'resource group', 'resource management', 'resource usage', 'static resources']"
table,12,table,12,45,"['table', 'v data table', 'alter table', 'data table', 'datatable', 'tablesample', 'tables', 'temporary table', 'table issue']"
headless,6,headless,6,13,"['headless', 'headless mode', 'headless task']"
port,2,forward port,273,316,"['forward port', 'porting', 'message port', 'test porting', 'ports', 'port', 'forwarding', 'issue porting', 'port conflict']"
paketo,7,pgo,9,22,"['paketo', 'pgo', 'kineto', 'pino']"
tso,4,gson,11,21,"['gson', 'ts', 'tso', 'lto']"
conditional,4,condition,19,46,"['condition', 'conditional', 'conditions', 'conditional on property', 'conditional on', 'conditional statements', 'conditional rendering', 'conditionals', 'conditional onproperty', 'condition evaluation']"
jersey,17,jersey,17,19,"['jersey', 'njt']"
native,9,native,9,16,"['native', 'spring native', 'localwaker']"
binary,9,byte buddy,28,92,"['bytebuddy', 'binary size', 'bitwise operations', 'encoding/binary', 'bincount', 'byte buddy', 'binary', 'binary analysis', 'binary format', 'binaryanalysis', 'go binary', 'bytes', 'binary data', 'corrupted binary', 'binary loading', 'bitwise operation']"
jakarta,3,jakarta ee,14,25,"['jakartaee', 'jakarta ee', 'jakarta', 'jakarta activation']"
bsim,7,sbom,13,23,"['sbom', 'bsim', 'psbt']"
brew,2,homebrew,18,26,"['homebrew', 'labs', 'brew']"
conversion,33,conversion,33,58,"['converter', 'conversion', 'conversion service', 'conversionerror', 'data conversion', 'conversion issue']"
ansi,12,ansi,12,16,"['ansi', 'ansi element', 'ansi color']"
web flux,6,web flux,6,11,"['web flux', 'flux']"
request response,2,request,17,51,"['request mapping', 'request body', 'request handling', 'request binding', 'request parameter', 'response handling', 'request', 'client request factory', 'http request', 'request response', 'api response']"
virtualization,2,virtual environment,30,93,"['emulator', 'qemu', 'virtualenv', 'vm', 'emulation', 'virtual environment', 'virtual environments', 'cpu emulation', 'virtualization']"
pkg,7,pkg,7,14,"['pkg', 'pkgsite', 'pkg config', 'pkg mode']"
resolution,32,resolution,32,59,"['resolution', 'import resolution', 'link resolution', 'variable resolution', 'resolution issue', 'resolution algorithm']"
curl,13,curl,13,13,['curl']
join,21,join,21,21,['join']
pane management,2,panel,9,15,"['panel', 'pane management', 'pane', 'listing panel']"
folding,12,folding,12,14,"['folding', 'constant folding']"
find,7,find,7,9,"['find', 'findfiles']"
treeview,16,tree view,17,57,"['treeview', 'tree view', 'tree', 'component: treeview', 'tree sitter', 'tree shaking', 'program tree', 'v treeview', 'tree traversal', 'tree command']"
false positives,3,smoke test,12,26,"['smoke test', 'false positive', 'false positives']"
ice ,3,ice,409,443,"['freezing', 'frozen tier', 'freeze', 'ice', 'rustc ice', ' ice ', 'ice ']"
breakpoints,4,breakpoint,13,24,"['breakpoint', 'breakpoints', 'breakage', 'broken']"
font,14,font,14,27,"['font', 'font awesome', 'typography', 'fonts', 'text scaling', 'font size']"
global variables,6,variables,9,38,"['variables', 'variable', 'global variables', 'global variable', 'variable scope', 'variable management']"
reasoning,3,logic,15,27,"['question', 'reasoning', 'logic']"
speech input,2,speech,10,45,"['speech', 'voice', 'audio', 'text to speech', 'microphone', 'read aloud', 'audio cues', 'speech input', 'speech recognition', 'recording', 'voice input']"
executable,2,execution,20,51,"['execution', 'os/exec', 'task execution', 'os exec', 'exec', 'executable jar', 'process execution', 'execution order', 'executable']"
pagination,17,pagination,17,17,['pagination']
darwin,9,darwin,9,14,"['darwin', 'ecosystem', 'reproduction']"
gcimporter,7,gcimporter,7,7,['gcimporter']
godebug,15,godebug,15,19,"['godebug', 'godev', 'godeps']"
timer,9,timers,17,71,"['timer', 'time', 'timers', 'clock', 'timestamp', 'timeline', 'timing attack', 'timing', 'time package', 'timing channel']"
privacy,11,privacy,11,13,"['privacy', 'private items']"
assembler,3,assembly,47,108,"['assembly', 'coprocessor', 'assembler', 'instruction handling', 'disassembly', 'disassembler', 'instruction set', 'preprocessor', 'instruction encoding', 'assembly language', 'assembly disassembly', 'disassembly issue', 'instruction decoding']"
licensing,5,copyright,13,32,"['copyright', 'license', 'licensing', 'license management', 'copyright update']"
pe,3,pe format,9,25,"['pe file', 'pe', 'pe format', 'pem', 'pep']"
slog,9,slog,9,15,"['slog', 'chore', 'stomp']"
security vulnerability,10,vulnerability,24,44,"['vulnerability', 'x/vuln', 'vuln check', 'security issue', 'security vulnerability']"
embedding,9,embedding,9,13,"['embedding', 'embedded']"
agent,2,inspector,7,12,"['inspector', 'reporter', 'agent']"
buffering,5,buffer management,18,39,"['buffer', 'output buffering', 'buffer management', 'buffering', 'buffers']"
readonly,10,readonly,10,32,"['readline', 'readonly', 'read only', 'readonly class', 'readonly file system', 'read write']"
proc macro,13,proc macro,13,16,"['proc macro', 'proc open']"
intrinsics,8,intrinsics,8,18,"['intrinsics', 'intrinsic', 'intrinsic function']"
static variable,4,static items,5,18,"['static items', 'static', 'static initialization', 'static variable', 'static method', 'static mut']"
associated type,8,associated types,14,26,"['associated types', 'associated functions', 'associated type']"
f fn delegation,2,fn delegation,9,20,"['fn delegation', 'delegation', 'f fn delegation']"
stack overflow,23,stack overflow,23,23,['stack overflow']
vector,6,vector,6,24,"['vector', 'vectorization', 'vector index', 'vectors', 'scalar', 'dense vector']"
help system,11,help system,11,21,"['help text', 'help system', 'helper', 'build helper']"
glibc,4,libc,11,41,"['libc', 'libcore', 'libstd', 'libtorch', 'gcc', 'libfuzzer', 'glibc', 'libuv', 'gccgo']"
collections,10,collections,10,12,"['collections', 'auto collected']"
conv1d,3,conpty,13,39,"['conpty', 'conv1d', 'conv2d', 'conv', 'cond', 'constexpr', 'conda', 'consteval']"
custom elements,16,customization,27,52,"['custom elements', 'custom element', 'customization', 'customizer']"
area/cmd,4,area/tools,9,41,"['area core', 'area/build', 'area compiler', 'area sql', 'area modules', 'area: core', 'area api', 'area/tools', 'area/cmd', 'area/crypto', 'area/editor', 'area: cli']"
linear,7,linear,7,17,"['linear', 'linearization', 'bilinear', 'linearizability', 'progress linear']"
norm,8,norm,8,11,"['norm', 'spectral norm']"
pipeline,7,upstream,15,35,"['pipelining', 'pipeline parallelism', 'upstream', 'pipeline', 'ingest pipeline']"
hip,7,hip,7,7,['hip']
gradient check,2,gradient,10,22,"['gradient', 'gradientcheck', 'gradient check', 'gradient computation', 'gradient comparison']"
eager mode,9,eager mode,9,18,"['eager', 'eager mode', 'eager execution']"
nested,3,nestedtensor,7,13,"['nestedtensor', 'nested', 'nested fields']"
multiprocess,4,multiprocessing,11,30,"['multiprocessing', 'child process', 'subprocess', 'child processes', 'multiprocess', 'shared process']"
distributed system,17,distributed computing,22,53,"['distributeddataparallel', 'distributed computing', 'distributed system', 'distributed systems', 'embedded systems', 'high availability']"
third party support,2,third party,102,110,"['third party', 'third party issue', 'third party support', 'third party integration']"
meta programming,3,meta,7,18,"['meta', 'metaprogramming', 'meta programming', 'meta data']"
placement,7,placement,7,11,"['placement', 'position', 'placement rules']"
slot,5,slots,12,19,"['slot', 'slots', 'drawer']"
onedrive,2,wallet,18,35,"['wallet', 'dropbox', 'store', 'onedrive', 'blobstore', 'image store']"
term,2,taxonomy,12,20,"['taxonomy', 'keyword', 'terminology', 'term']"
thymeleaf,10,thymeleaf,10,10,['thymeleaf']
javadoc,72,javadoc,72,80,"['javadoc', 'heredoc', 'autodoc']"
observability,27,observability,27,31,"['observability', 'observable']"
titanic,2,prometheus,17,22,"['prometheus', 'memento', 'titanic']"
otel,12,orm,16,37,"['otel', 'otlp', 'orm', 'ort']"
sdkman,13,sdkman,13,13,['sdkman']
transactional,4,transaction,42,63,"['transaction management', 'transaction', 'transactional']"
placeholderresolution,2,property placeholder,4,11,"['property placeholder', 'placeholderresolution', 'placeholder resolution', 'placeholder']"
endpoints,5,endpoint,11,21,"['endpoint', 'endpoints', 'entrypoint', 'entrypoints']"
mustache,4,mustache,4,4,['mustache']
s3,14,s3,14,21,"['s3', 's3 repository']"
spatial,7,spatial,7,11,"['spatial', 'geospatial', 'spatial plugin']"
fzf tmux,3,tmux,11,14,"['tmux', 'fzf tmux']"
sway,17,sway,17,19,"['sway', 'sway core']"
freemarker,9,freemarker,9,14,"['freemarker', 'goldmark']"
inlay hint,2,overlay,14,18,"['overlay', 'inlay hints', 'inlay hint']"
resolver,30,resolver,30,36,"['resolver', 'resolver issue', 'protocol resolver']"
